1.000000000000000000e+00 -0.000000000000000000e+00 -1.935298789418284093e-01 8.306853090275599927e-01
9.999952852469834452e-01 1.254843338660565967e-06 -1.935277596684313872e-01 8.306809653504321211e-01
9.999811408892240738e-01 5.019406010782057212e-06 -1.935214017935923958e-01 8.306679342371464658e-01
9.999575666305771104e-01 1.129378598923702023e-05 -1.935108051533614981e-01 8.306462154419945731e-01
9.999245619774301819e-01 2.007814657698734021e-05 -1.934959694744625980e-01 8.306158085554299353e-01
9.998821262386411446e-01 3.137271642935075773e-05 -1.934768943742553038e-01 8.305767130040231372e-01
9.998302585254605912e-01 4.517778958518384798e-05 -1.934535793606811105e-01 8.305289280504078997e-01
9.997689577514168313e-01 6.149372550699180656e-05 -1.934260238321935110e-01 8.304724527931988121e-01
9.996982226321932119e-01 8.032094912997699509e-05 -1.933942270776740913e-01 8.304072861668967409e-01
9.996180516854722420e-01 1.016599509200442962e-04 -1.933581882763318882e-01 8.303334269417725899e-01
9.995284432307549594e-01 1.255112869407779940e-04 -1.933179064975870942e-01 8.302508737237392911e-01
9.994293953891653093e-01 1.518755789294156018e-04 -1.932733807009404947e-01 8.301596249542039230e-01
9.993209060832168866e-01 1.807535143818409906e-04 -1.932246097358263082e-01 8.300596789099011774e-01
9.992029730365715734e-01 2.121458466466235053e-04 -1.931715923414484004e-01 8.299510337027076190e-01
9.990755937737576531e-01 2.460533950281382763e-04 -1.931143271466042866e-01 8.298336872794438435e-01
9.989387656198771559e-01 2.824770448987905767e-04 -1.930528126694887880e-01 8.297076374216549866e-01
9.987924857002838941e-01 3.214177478203931234e-04 -1.929870473174855050e-01 8.295728817453726922e-01
9.986367509402364062e-01 3.628765216747259731e-04 -1.929170293869403863e-01 8.294294177008616487e-01
9.984715580645251443e-01 4.068544508033251753e-04 -1.928427570629203114e-01 8.292772425723485830e-01
9.982969035970795657e-01 4.533526861565460972e-04 -1.927642284189554911e-01 8.291163534777273858e-01
9.981127838605465818e-01 5.023724454519457906e-04 -1.926814414167644096e-01 8.289467473682584631e-01
9.979191949758505764e-01 5.539150133420420825e-04 -1.925943939059645005e-01 8.287684210282321162e-01
9.977161328617162317e-01 6.079817415914975801e-04 -1.925030836237651977e-01 8.285813710746345873e-01
9.975035932341772549e-01 6.645740492637913126e-04 -1.924075081946454990e-01 8.283855939567746907e-01
9.972815716060587921e-01 7.236934229174301052e-04 -1.923076651300142104e-01 8.281810859559106675e-01
9.970500632864280899e-01 7.853414168117840363e-04 -1.922035518278522870e-01 8.279678431848441766e-01
9.968090633800266165e-01 8.495196531225839790e-04 -1.920951655723416862e-01 8.277458615875060710e-01
9.965585667866702080e-01 9.162298221671785889e-04 -1.919825035334747909e-01 8.275151369385155276e-01
9.962985682006317845e-01 9.854736826396101514e-04 -1.918655627666477070e-01 8.272756648427268544e-01
9.960290621099882058e-01 1.057253061855587027e-03 -1.917443402122344931e-01 8.270274407347540935e-01
9.957500427959482536e-01 1.131569856007440082e-03 -1.916188326951479004e-01 8.267704598784724190e-01
9.954615043321479728e-01 1.208426030429156015e-03 -1.914890369243792967e-01 8.265047173665106550e-01
9.951634405839261399e-01 1.287823619871531064e-03 -1.913549494925209926e-01 8.262302081197102632e-01
9.948558452075677572e-01 1.369764728787613035e-03 -1.912165668752736913e-01 8.259469268865826663e-01
9.945387116495234547e-01 1.454251531628443029e-03 -1.910738854309330936e-01 8.256548682427319319e-01
9.942120331455970295e-01 1.541286273149257988e-03 -1.909269013998581010e-01 8.253540265902619133e-01
9.938758027201086698e-01 1.630871268726239928e-03 -1.907756109039238090e-01 8.250443961571639617e-01
9.935300131850361982e-01 1.723008904683881893e-03 -1.906200099459534891e-01 8.247259709966887620e-01
