9.961039423942565918e-01 6.764009594917297363e-04 -1.446724832057952881e-01 8.669141530990600586e-01 -8.514314889907836914e-01 -8.675905466079711914e-01
9.954610466957092285e-01 8.126273751258850098e-04 -1.443808972835540771e-01 8.663937449455261230e-01 -8.510801792144775391e-01 -8.672063946723937988e-01
9.947549700736999512e-01 9.618476033210754395e-04 -1.440087258815765381e-01 8.658698201179504395e-01 -8.507462739944458008e-01 -8.668316602706909180e-01
9.940494298934936523e-01 1.111201941967010498e-03 -1.436352580785751343e-01 8.653457164764404297e-01 -8.504141569137573242e-01 -8.664569258689880371e-01
9.933733344078063965e-01 1.281194388866424561e-03 -1.432825624942779541e-01 8.647482395172119141e-01 -8.500907421112060547e-01 -8.660294413566589355e-01
9.926431775093078613e-01 1.503817737102508545e-03 -1.428453326225280762e-01 8.640176057815551758e-01 -8.497978448867797852e-01 -8.655214309692382812e-01
9.918846487998962402e-01 1.747466623783111572e-03 -1.423475742340087891e-01 8.632409572601318359e-01 -8.495370745658874512e-01 -8.649884462356567383e-01
9.911262392997741699e-01 1.991041004657745361e-03 -1.418500691652297974e-01 8.624643087387084961e-01 -8.492761850357055664e-01 -8.644553422927856445e-01
9.903609752655029297e-01 2.236299216747283936e-03 -1.413391232490539551e-01 8.617002964019775391e-01 -8.490218520164489746e-01 -8.639366030693054199e-01
9.895687699317932129e-01 2.480976283550262451e-03 -1.408175528049468994e-01 8.609808087348937988e-01 -8.487511873245239258e-01 -8.634617924690246582e-01
9.887728095054626465e-01 2.724640071392059326e-03 -1.402697861194610596e-01 8.602619171142578125e-01 -8.485029935836791992e-01 -8.629865646362304688e-01
9.879460334777832031e-01 2.950035035610198975e-03 -1.396917104721069336e-01 8.595424294471740723e-01 -8.482543230056762695e-01 -8.624924421310424805e-01
9.871193766593933105e-01 3.270782530307769775e-03 -1.390979737043380737e-01 8.587132692337036133e-01 -8.480213880538940430e-01 -8.619840741157531738e-01
9.862927794456481934e-01 3.591470420360565186e-03 -1.385041624307632446e-01 8.578842282295227051e-01 -8.477886319160461426e-01 -8.614757061004638672e-01
9.854579567909240723e-01 3.908537328243255615e-03 -1.378932595252990723e-01 8.570396900177001953e-01 -8.475646972656250000e-01 -8.609482049942016602e-01
9.845682978630065918e-01 4.227943718433380127e-03 -1.372449845075607300e-01 8.561700582504272461e-01 -8.473232984542846680e-01 -8.603979945182800293e-01
9.836619496345520020e-01 4.555977880954742432e-03 -1.365625262260437012e-01 8.553174734115600586e-01 -8.470994234085083008e-01 -8.598734736442565918e-01
9.827582836151123047e-01 4.886783659458160400e-03 -1.358856260776519775e-01 8.544709682464599609e-01 -8.468726873397827148e-01 -8.593577742576599121e-01
9.813343882560729980e-01 5.395941436290740967e-03 -1.353183090686798096e-01 8.533756136894226074e-01 -8.460160493850708008e-01 -8.587715625762939453e-01
9.796741604804992676e-01 5.946703255176544189e-03 -1.346908658742904663e-01 8.521236181259155273e-01 -8.449832797050476074e-01 -8.580703139305114746e-01
9.780170321464538574e-01 6.491400301456451416e-03 -1.340462267398834229e-01 8.508667945861816406e-01 -8.439707756042480469e-01 -8.573582172393798828e-01
9.763597846031188965e-01 7.036186754703521729e-03 -1.334015578031539917e-01 8.496097326278686523e-01 -8.429582118988037109e-01 -8.566459417343139648e-01
9.747024774551391602e-01 7.580913603305816650e-03 -1.327568739652633667e-01 8.483529090881347656e-01 -8.419455885887145996e-01 -8.559338450431823730e-01
9.730606079101562500e-01 8.109904825687408447e-03 -1.321242153644561768e-01 8.470501899719238281e-01 -8.409364223480224609e-01 -8.551601171493530273e-01
9.714435935020446777e-01 8.650712668895721436e-03 -1.314726173877716064e-01 8.456326723098754883e-01 -8.399709463119506836e-01 -8.542833924293518066e-01
9.699292778968811035e-01 9.183160960674285889e-03 -1.307635903358459473e-01 8.440447449684143066e-01 -8.391656875610351562e-01 -8.532279133796691895e-01
9.684838056564331055e-01 9.707115590572357178e-03 -1.300757825374603271e-01 8.424721956253051758e-01 -8.384079933166503906e-01 -8.521792888641357422e-01
9.670383334159851074e-01 1.023098081350326538e-02 -1.293878704309463501e-01 8.408997654914855957e-01 -8.376504778861999512e-01 -8.511307239532470703e-01
9.653958678245544434e-01 1.083263009786605835e-02 -1.286353915929794312e-01 8.393614292144775391e-01 -8.367604613304138184e-01 -8.501940369606018066e-01
9.636983871459960938e-01 1.144728809595108032e-02 -1.278683841228485107e-01 8.378247022628784180e-01 -8.358299732208251953e-01 -8.492720127105712891e-01
9.620276093482971191e-01 1.204080134630203247e-02 -1.271113455295562744e-01 8.362746238708496094e-01 -8.349162340164184570e-01 -8.483154177665710449e-01
9.603620171546936035e-01 1.263151317834854126e-02 -1.263533681631088257e-01 8.347538113594055176e-01 -8.340086340904235840e-01 -8.473853468894958496e-01
9.587177634239196777e-01 1.320550590753555298e-02 -1.255720257759094238e-01 8.332182168960571289e-01 -8.331457376480102539e-01 -8.464237451553344727e-01
9.571054577827453613e-01 1.375894993543624878e-02 -1.247860714793205261e-01 8.316313028335571289e-01 -8.323193788528442383e-01 -8.453902602195739746e-01
9.554932117462158203e-01 1.431236416101455688e-02 -1.240002959966659546e-01 8.300445079803466797e-01 -8.314929008483886719e-01 -8.443568944931030273e-01
9.538809657096862793e-01 1.486577838659286499e-02 -1.232142746448516846e-01 8.284574747085571289e-01 -8.306666612625122070e-01 -8.433232307434082031e-01
9.522429704666137695e-01 1.544190198183059692e-02 -1.224374026060104370e-01 8.268455862998962402e-01 -8.298055529594421387e-01 -8.422874808311462402e-01
9.505938887596130371e-01 1.602763682603836060e-02 -1.216643601655960083e-01 8.252226114273071289e-01 -8.289295434951782227e-01 -8.412502408027648926e-01
9.489451050758361816e-01 1.661338657140731812e-02 -1.208913102746009827e-01 8.236000537872314453e-01 -8.280537724494934082e-01 -8.402134180068969727e-01
9.467973709106445312e-01 1.728870719671249390e-02 -1.198543533682823181e-01 8.213778734207153320e-01 -8.269430398941040039e-01 -8.386665582656860352e-01
9.445880055427551270e-01 1.797354966402053833e-02 -1.187944859266281128e-01 8.190885782241821289e-01 -8.257935047149658203e-01 -8.370621204376220703e-01
9.423785805702209473e-01 1.865842193365097046e-02 -1.177346706390380859e-01 8.167992830276489258e-01 -8.246439099311828613e-01 -8.354576826095581055e-01
9.401772618293762207e-01 1.934390515089035034e-02 -1.166523844003677368e-01 8.145005106925964355e-01 -8.235248923301696777e-01 -8.338444232940673828e-01
9.380071759223937988e-01 2.003184705972671509e-02 -1.154851168394088745e-01 8.121656179428100586e-01 -8.225220441818237305e-01 -8.321974873542785645e-01
9.356455206871032715e-01 2.072482556104660034e-02 -1.143192574381828308e-01 8.099998831748962402e-01 -8.213262557983398438e-01 -8.307247161865234375e-01
9.331439733505249023e-01 2.144201844930648804e-02 -1.132676005363464355e-01 8.079403638839721680e-01 -8.198763728141784668e-01 -8.293823599815368652e-01
9.306321740150451660e-01 2.217880636453628540e-02 -1.121682301163673401e-01 8.058549761772155762e-01 -8.184639215469360352e-01 -8.280338048934936523e-01
9.280276894569396973e-01 2.302034944295883179e-02 -1.108248829841613770e-01 8.038148283958435059e-01 -8.172028064727783203e-01 -8.268351554870605469e-01
9.254184365272521973e-01 2.392508834600448608e-02 -1.094357669353485107e-01 8.017784953117370605e-01 -8.159826993942260742e-01 -8.257035613059997559e-01
9.229276776313781738e-01 2.477715164422988892e-02 -1.080549061298370361e-01 7.997558116912841797e-01 -8.148727416992187500e-01 -8.245329856872558594e-01
9.204088449478149414e-01 2.561282366514205933e-02 -1.066280230879783630e-01 7.976924180984497070e-01 -8.137808442115783691e-01 -8.233052492141723633e-01
9.179009199142456055e-01 2.644339948892593384e-02 -1.051972210407257080e-01 7.956126332283020020e-01 -8.127037286758422852e-01 -8.220560550689697266e-01
9.155744910240173340e-01 2.723508328199386597e-02 -1.040401309728622437e-01 7.932980060577392578e-01 -8.115343451499938965e-01 -8.205330967903137207e-01
9.132515788078308105e-01 2.802138775587081909e-02 -1.028802320361137390e-01 7.909786701202392578e-01 -8.103713393211364746e-01 -8.190000653266906738e-01
9.109696745872497559e-01 2.883049100637435913e-02 -1.017059907317161560e-01 7.886292934417724609e-01 -8.092637062072753906e-01 -8.174597620964050293e-01
9.086334109306335449e-01 2.969951182603836060e-02 -1.005254983901977539e-01 7.863188982009887695e-01 -8.081079125404357910e-01 -8.160184025764465332e-01
9.061644673347473145e-01 3.062663227319717407e-02 -9.935180097818374634e-02 7.838145494461059570e-01 -8.068126440048217773e-01 -8.144412040710449219e-01
9.035800695419311523e-01 3.156910091638565063e-02 -9.815833717584609985e-02 7.809439897537231445e-01 -8.054217100143432617e-01 -8.125131130218505859e-01
9.011995196342468262e-01 3.244479745626449585e-02 -9.707623720169067383e-02 7.780803442001342773e-01 -8.041232824325561523e-01 -8.105251193046569824e-01
8.984103202819824219e-01 3.341289609670639038e-02 -9.587156027555465698e-02 7.751437425613403320e-01 -8.025387525558471680e-01 -8.085566163063049316e-01
8.951032757759094238e-01 3.452046960592269897e-02 -9.451052546501159668e-02 7.721884846687316895e-01 -8.005927801132202148e-01 -8.067089319229125977e-01
8.917893767356872559e-01 3.560588508844375610e-02 -9.310603141784667969e-02 7.692463397979736328e-01 -7.986833453178405762e-01 -8.048522472381591797e-01
8.885127902030944824e-01 3.663522750139236450e-02 -9.166383743286132812e-02 7.662668228149414062e-01 -7.968489527702331543e-01 -8.029020428657531738e-01
8.852711915969848633e-01 3.766606003046035767e-02 -9.021700918674468994e-02 7.633037567138671875e-01 -7.950541973114013672e-01 -8.009698390960693359e-01
8.820370435714721680e-01 3.869891911745071411e-02 -8.876055479049682617e-02 7.603484392166137695e-01 -7.932764887809753418e-01 -7.990473508834838867e-01
8.787716031074523926e-01 3.975185006856918335e-02 -8.727689087390899658e-02 7.574152946472167969e-01 -7.914947271347045898e-01 -7.971671223640441895e-01
8.754429817199707031e-01 4.079142957925796509e-02 -8.577731251716613770e-02 7.544931173324584961e-01 -7.896656990051269531e-01 -7.952845692634582520e-01
8.719372153282165527e-01 4.186496883630752563e-02 -8.438988029956817627e-02 7.515895366668701172e-01 -7.875473499298095703e-01 -7.934545278549194336e-01
8.685033321380615234e-01 4.289845377206802368e-02 -8.300121128559112549e-02 7.485679388046264648e-01 -7.855021357536315918e-01 -7.914664149284362793e-01
8.650318980216979980e-01 4.404551535844802856e-02 -8.146972954273223877e-02 7.455507516860961914e-01 -7.835621833801269531e-01 -7.895962595939636230e-01
8.614334464073181152e-01 4.518521577119827271e-02 -7.993090152740478516e-02 7.423082590103149414e-01 -7.815025448799133301e-01 -7.874934673309326172e-01
8.579413294792175293e-01 4.630564898252487183e-02 -7.839173078536987305e-02 7.389047145843505859e-01 -7.795495986938476562e-01 -7.852103710174560547e-01
8.540997505187988281e-01 4.763025790452957153e-02 -7.670078426599502563e-02 7.356048226356506348e-01 -7.773989439010620117e-01 -7.832350730895996094e-01
8.502381443977355957e-01 4.895923286676406860e-02 -7.497936487197875977e-02 7.323004007339477539e-01 -7.752587795257568359e-01 -7.812596559524536133e-01
8.463752865791320801e-01 5.028858035802841187e-02 -7.325877249240875244e-02 7.289949655532836914e-01 -7.731165289878845215e-01 -7.792835235595703125e-01
8.426149487495422363e-01 5.153898149728775024e-02 -7.153920829296112061e-02 7.256168127059936523e-01 -7.710757255554199219e-01 -7.771558165550231934e-01
8.388841152191162109e-01 5.285707861185073853e-02 -6.987591087818145752e-02 7.222323417663574219e-01 -7.690082192420959473e-01 -7.750894427299499512e-01
8.351419568061828613e-01 5.419387668371200562e-02 -6.824383884668350220e-02 7.190008759498596191e-01 -7.668980956077575684e-01 -7.731947302818298340e-01
8.313011527061462402e-01 5.561330169439315796e-02 -6.669945269823074341e-02 7.158169746398925781e-01 -7.646017074584960938e-01 -7.714302539825439453e-01
8.273096680641174316e-01 5.708936601877212524e-02 -6.517865508794784546e-02 7.126203179359436035e-01 -7.621310353279113770e-01 -7.697097063064575195e-01
8.236253857612609863e-01 5.851870030164718628e-02 -6.336363404989242554e-02 7.093028426170349121e-01 -7.602617740631103516e-01 -7.678215503692626953e-01
8.197211623191833496e-01 5.970386415719985962e-02 -6.156536936759948730e-02 7.055034637451171875e-01 -7.581558227539062500e-01 -7.652073502540588379e-01
8.157642483711242676e-01 6.068012863397598267e-02 -5.968141928315162659e-02 7.012418508529663086e-01 -7.560828328132629395e-01 -7.619220018386840820e-01
8.123406767845153809e-01 6.225328892469406128e-02 -5.687456578016281128e-02 6.978284120559692383e-01 -7.554661035537719727e-01 -7.600817084312438965e-01
8.089736104011535645e-01 6.387040764093399048e-02 -5.414239317178726196e-02 6.944619417190551758e-01 -7.548311948776245117e-01 -7.583323717117309570e-01
8.051768541336059570e-01 6.530229002237319946e-02 -5.158118903636932373e-02 6.906734704971313477e-01 -7.535956501960754395e-01 -7.559757828712463379e-01
8.005437850952148438e-01 6.668500602245330811e-02 -4.912481456995010376e-02 6.864817738533020020e-01 -7.514189481735229492e-01 -7.531667947769165039e-01
7.953290343284606934e-01 6.816265732049942017e-02 -4.648554325103759766e-02 6.819354295730590820e-01 -7.488434910774230957e-01 -7.500981092453002930e-01
7.901967167854309082e-01 6.962191313505172729e-02 -4.376427084207534790e-02 6.773500442504882812e-01 -7.464324235916137695e-01 -7.469719648361206055e-01
7.852334976196289062e-01 7.097433507442474365e-02 -4.098547995090484619e-02 6.728098988533020020e-01 -7.442480325698852539e-01 -7.437842488288879395e-01
7.802242040634155273e-01 7.259703427553176880e-02 -3.861220180988311768e-02 6.684595942497253418e-01 -7.416120171546936035e-01 -7.410566210746765137e-01
7.751887440681457520e-01 7.437693327665328979e-02 -3.613973408937454224e-02 6.639692783355712891e-01 -7.390490174293518066e-01 -7.383462190628051758e-01
7.701512575149536133e-01 7.617330551147460938e-02 -3.362035751342773438e-02 6.594960093498229980e-01 -7.365309000015258789e-01 -7.356693148612976074e-01
7.652855515480041504e-01 7.786652445793151855e-02 -3.129453212022781372e-02 6.551163196563720703e-01 -7.339910268783569336e-01 -7.329828739166259766e-01
7.606093287467956543e-01 7.938322424888610840e-02 -2.922222763299942017e-02 6.509250998497009277e-01 -7.313870787620544434e-01 -7.303082942962646484e-01
7.557081580162048340e-01 8.094672113656997681e-02 -2.676284313201904297e-02 6.465486884117126465e-01 -7.289453148841857910e-01 -7.274954319000244141e-01
7.506378889083862305e-01 8.254133164882659912e-02 -2.422998845577239990e-02 6.421067714691162109e-01 -7.264078855514526367e-01 -7.246481180191040039e-01
7.455421686172485352e-01 8.414148539304733276e-02 -2.172243595123291016e-02 6.376676559448242188e-01 -7.238197326660156250e-01 -7.218091487884521484e-01
7.403885126113891602e-01 8.578374236822128296e-02 -1.929038763046264648e-02 6.331194639205932617e-01 -7.210981249809265137e-01 -7.189031839370727539e-01
7.351495623588562012e-01 8.739542216062545776e-02 -1.690565049648284912e-02 6.285091638565063477e-01 -7.182438969612121582e-01 -7.159045934677124023e-01
7.298007607460021973e-01 8.907069265842437744e-02 -1.471906248480081558e-02 6.238354444503784180e-01 -7.150816917419433594e-01 -7.129061222076416016e-01
7.243819832801818848e-01 9.075511246919631958e-02 -1.255718711763620377e-02 6.191464066505432129e-01 -7.118247747421264648e-01 -7.099015116691589355e-01
7.188227772712707520e-01 9.251835197210311890e-02 -1.005922351032495499e-02 6.142072677612304688e-01 -7.087635397911071777e-01 -7.067255973815917969e-01
7.133017778396606445e-01 9.443070739507675171e-02 -7.068582810461521149e-03 6.090540289878845215e-01 -7.062332034111022949e-01 -7.034847140312194824e-01
7.078579068183898926e-01 9.638534486293792725e-02 -3.966861404478549957e-03 6.037549972534179688e-01 -7.038910388946533203e-01 -7.001403570175170898e-01
7.023337483406066895e-01 9.844706207513809204e-02 -6.780559197068214417e-04 5.981575250625610352e-01 -7.016556859016418457e-01 -6.966046094894409180e-01
6.965042352676391602e-01 1.007184609770774841e-01 2.192310057580471039e-03 5.925370454788208008e-01 -6.986965537071228027e-01 -6.932554841041564941e-01
6.907404661178588867e-01 1.029310300946235657e-01 5.050907842814922333e-03 5.871090888977050781e-01 -6.957913637161254883e-01 -6.900401115417480469e-01
6.842995285987854004e-01 1.051740795373916626e-01 8.183083496987819672e-03 5.819572210311889648e-01 -6.924825906753540039e-01 -6.871312856674194336e-01
6.774683594703674316e-01 1.071872040629386902e-01 1.150025706738233566e-02 5.770378708839416504e-01 -6.889685988426208496e-01 -6.842250823974609375e-01
6.704695224761962891e-01 1.093480661511421204e-01 1.483735349029302597e-02 5.718669891357421875e-01 -6.853068470954895020e-01 -6.812150478363037109e-01
6.635848283767700195e-01 1.116585358977317810e-01 1.851163804531097412e-02 5.660357475280761719e-01 -6.820964813232421875e-01 -6.776942610740661621e-01
6.572198271751403809e-01 1.138838678598403931e-01 2.210553362965583801e-02 5.604650378227233887e-01 -6.793253421783447266e-01 -6.743488907814025879e-01
6.512034535408020020e-01 1.160334050655364990e-01 2.566782012581825256e-02 5.551407337188720703e-01 -6.768712997436523438e-01 -6.711741685867309570e-01
6.452993154525756836e-01 1.181794330477714539e-01 2.909236401319503784e-02 5.499538183212280273e-01 -6.743916869163513184e-01 -6.681332588195800781e-01
6.388047337532043457e-01 1.205540895462036133e-01 3.254869580268859863e-02 5.445538759231567383e-01 -6.713534593582153320e-01 -6.651079654693603516e-01
6.316229701042175293e-01 1.232646331191062927e-01 3.662427514791488647e-02 5.382046699523925781e-01 -6.682472229003906250e-01 -6.614692807197570801e-01
6.245836615562438965e-01 1.261226236820220947e-01 4.066228121519088745e-02 5.316054821014404297e-01 -6.652459502220153809e-01 -6.577280759811401367e-01
6.173739433288574219e-01 1.292380094528198242e-01 4.448692500591278076e-02 5.252078771591186523e-01 -6.618608832359313965e-01 -6.544458866119384766e-01
6.100224256515502930e-01 1.324301511049270630e-01 4.813230410218238831e-02 5.187260508537292480e-01 -6.581547260284423828e-01 -6.511561870574951172e-01
6.024743318557739258e-01 1.354862451553344727e-01 5.223249644041061401e-02 5.120387673377990723e-01 -6.547068357467651367e-01 -6.475250124931335449e-01
5.951763987541198730e-01 1.382296681404113770e-01 5.644722282886505127e-02 5.053303837776184082e-01 -6.516236066818237305e-01 -6.435600519180297852e-01
5.880106687545776367e-01 1.408581733703613281e-01 6.073208898305892944e-02 4.985358417034149170e-01 -6.487427353858947754e-01 -6.393940448760986328e-01
5.806171894073486328e-01 1.435362100601196289e-01 6.468319892883300781e-02 4.917652904987335205e-01 -6.453003883361816406e-01 -6.353014707565307617e-01
5.729562044143676758e-01 1.463671624660491943e-01 6.879521906375885010e-02 4.849933385848999023e-01 -6.417514085769653320e-01 -6.313605308532714844e-01
5.642877817153930664e-01 1.494710892438888550e-01 7.312418520450592041e-02 4.777089059352874756e-01 -6.374119520187377930e-01 -6.271799802780151367e-01
5.557173490524291992e-01 1.526630818843841553e-01 7.766942679882049561e-02 4.705238640308380127e-01 -6.333867907524108887e-01 -6.231869459152221680e-01
5.472660660743713379e-01 1.557948589324951172e-01 8.264242112636566162e-02 4.633713960647583008e-01 -6.299085021018981934e-01 -6.191662549972534180e-01
5.389255285263061523e-01 1.587250232696533203e-01 8.734299242496490479e-02 4.562299549579620361e-01 -6.262685060501098633e-01 -6.149549484252929688e-01
5.312293767929077148e-01 1.619012057781219482e-01 9.231305122375488281e-02 4.492573142051696777e-01 -6.235424280166625977e-01 -6.111584901809692383e-01
5.225246548652648926e-01 1.652699708938598633e-01 9.814853221178054810e-02 4.412717521190643311e-01 -6.206731796264648438e-01 -6.065417528152465820e-01
5.128054022789001465e-01 1.690289378166198730e-01 1.042882204055786133e-01 4.323517978191375732e-01 -6.170936226844787598e-01 -6.013807058334350586e-01
5.023257732391357422e-01 1.730124950408935547e-01 1.095341444015502930e-01 4.226383268833160400e-01 -6.118599176406860352e-01 -5.956507921218872070e-01
4.925326704978942871e-01 1.776085793972015381e-01 1.131500974297523499e-01 4.139429032802581787e-01 -6.056827902793884277e-01 -5.915514826774597168e-01
4.827006757259368896e-01 1.819596290588378906e-01 1.180507093667984009e-01 4.053908586502075195e-01 -6.007513999938964844e-01 -5.873504877090454102e-01
4.716684222221374512e-01 1.858054101467132568e-01 1.246370524168014526e-01 3.973447978496551514e-01 -5.963054895401000977e-01 -5.831502079963684082e-01
4.604627192020416260e-01 1.898427903652191162e-01 1.312484443187713623e-01 3.899393975734710693e-01 -5.917111635208129883e-01 -5.797821879386901855e-01
4.492565989494323730e-01 1.939198374748229980e-01 1.382063031196594238e-01 3.822762668132781982e-01 -5.874629020690917969e-01 -5.761960744857788086e-01
4.382831454277038574e-01 1.980973184108734131e-01 1.457250565290451050e-01 3.744237720966339111e-01 -5.840082168579101562e-01 -5.725210905075073242e-01
4.255886971950531006e-01 2.034226953983306885e-01 1.530730277299880981e-01 3.657601475715637207e-01 -5.786617398262023926e-01 -5.691828727722167969e-01
4.121270179748535156e-01 2.095016837120056152e-01 1.606017649173736572e-01 3.553153574466705322e-01 -5.727287530899047852e-01 -5.648170709609985352e-01
3.991938531398773193e-01 2.157429456710815430e-01 1.701513677835464478e-01 3.426992595195770264e-01 -5.693452358245849609e-01 -5.584422349929809570e-01
3.847766220569610596e-01 2.217252254486083984e-01 1.807367056608200073e-01 3.293370902538299561e-01 -5.655133128166198730e-01 -5.510623455047607422e-01
3.684439659118652344e-01 2.270544469356536865e-01 1.910751163959503174e-01 3.185504972934722900e-01 -5.595190525054931641e-01 -5.456049442291259766e-01
3.512945771217346191e-01 2.347506582736968994e-01 2.044221609830856323e-01 3.061183393001556396e-01 -5.557167530059814453e-01 -5.408689975738525391e-01
3.343561887741088867e-01 2.424777746200561523e-01 2.200490832328796387e-01 2.936313748359680176e-01 -5.544052720069885254e-01 -5.361091494560241699e-01
3.136498034000396729e-01 2.555476725101470947e-01 2.360469698905944824e-01 2.807215452194213867e-01 -5.496968030929565430e-01 -5.362691879272460938e-01
2.814728021621704102e-01 2.674855589866638184e-01 2.663004696369171143e-01 2.687371373176574707e-01 -5.477732419967651367e-01 -5.362226963043212891e-01
2.863047420978546143e-01 2.280429005622863770e-01 2.559469342231750488e-01 2.902167439460754395e-01 -5.422517061233520508e-01 -5.182596445083618164e-01
3.004515171051025391e-01 2.028512060642242432e-01 2.375698685646057129e-01 3.095227777957916260e-01 -5.380213856697082520e-01 -5.123739838600158691e-01
3.119309544563293457e-01 1.883895397186279297e-01 2.213347554206848145e-01 3.217791914939880371e-01 -5.332657098770141602e-01 -5.101687312126159668e-01
3.212696611881256104e-01 1.751757562160491943e-01 2.065844088792800903e-01 3.324371874332427979e-01 -5.278540849685668945e-01 -5.076129436492919922e-01
3.306984007358551025e-01 1.598287522792816162e-01 1.931606233119964600e-01 3.404983580112457275e-01 -5.238590240478515625e-01 -5.003271102905273438e-01
3.385156393051147461e-01 1.459730863571166992e-01 1.796500533819198608e-01 3.480159342288970947e-01 -5.181657075881958008e-01 -4.939890205860137939e-01
3.459747731685638428e-01 1.324334442615509033e-01 1.660509407520294189e-01 3.555314838886260986e-01 -5.120257139205932617e-01 -4.879649281501770020e-01
3.517072498798370361e-01 1.221874058246612549e-01 1.546363830566406250e-01 3.613811135292053223e-01 -5.063436031341552734e-01 -4.835685193538665771e-01
3.571034967899322510e-01 1.118869930505752563e-01 1.435438096523284912e-01 3.672634661197662354e-01 -5.006473064422607422e-01 -4.791504740715026855e-01
3.630177378654479980e-01 1.014316976070404053e-01 1.318886578083038330e-01 3.733023107051849365e-01 -4.949063956737518311e-01 -4.747340083122253418e-01
3.691083788871765137e-01 9.041935205459594727e-02 1.205853521823883057e-01 3.795047700405120850e-01 -4.896937310695648193e-01 -4.699241220951080322e-01
3.736903071403503418e-01 7.929639518260955811e-02 1.103198081254959106e-01 3.843256831169128418e-01 -4.840101003646850586e-01 -4.636220932006835938e-01
3.773930668830871582e-01 6.804522871971130371e-02 1.001679375767707825e-01 3.885563910007476807e-01 -4.775609970092773438e-01 -4.566016197204589844e-01
3.808742761611938477e-01 5.733478069305419922e-02 9.000608325004577637e-02 3.926063477993011475e-01 -4.708803594112396240e-01 -4.499411284923553467e-01
3.846071362495422363e-01 4.707413911819458008e-02 7.977587729692459106e-02 3.960129916667938232e-01 -4.643830060958862305e-01 -4.430871307849884033e-01
3.891749680042266846e-01 3.763651847839355469e-02 6.892156600952148438e-02 3.992065489292144775e-01 -4.580965340137481689e-01 -4.368430674076080322e-01
3.930436968803405762e-01 2.848789840936660767e-02 5.859664082527160645e-02 4.020239710807800293e-01 -4.516403377056121826e-01 -4.305118620395660400e-01
3.966975212097167969e-01 1.990577578544616699e-02 4.881293326616287231e-02 4.043981134891510010e-01 -4.455104470252990723e-01 -4.243038892745971680e-01
4.008123278617858887e-01 1.129560917615890503e-02 3.878455609083175659e-02 4.069880247116088867e-01 -4.395968914031982422e-01 -4.182836413383483887e-01
4.044566154479980469e-01 1.548759639263153076e-03 2.914128825068473816e-02 4.097438752651214600e-01 -4.335978925228118896e-01 -4.112926423549652100e-01
4.081439375877380371e-01 -9.277857840061187744e-03 1.937650144100189209e-02 4.132603704929351807e-01 -4.275204539299011230e-01 -4.039825201034545898e-01
4.115556180477142334e-01 -1.892761141061782837e-02 1.036648359149694443e-02 4.156625270843505859e-01 -4.219220876693725586e-01 -3.967349231243133545e-01
4.145235419273376465e-01 -2.784109860658645630e-02 1.158862374722957611e-03 4.174908697605133057e-01 -4.156824052333831787e-01 -3.896497786045074463e-01
4.170539081096649170e-01 -3.599961847066879272e-02 -7.655867375433444977e-03 4.193021953105926514e-01 -4.093980491161346436e-01 -3.833025693893432617e-01
