1.000000000000000000e+00 0.000000000000000000e+00 -3.016994408522717941e-01 5.835293954778962844e-01
9.999943412903635753e-01 7.648629947898159670e-07 -3.016976353971471125e-01 5.835231072495606908e-01
9.999773650074124109e-01 3.059462911092400203e-06 -3.016922190079378008e-01 5.835042423612358808e-01
9.999490706889967440e-01 6.883832544502083389e-06 -3.016831916131381131e-01 5.834728002029319072e-01
9.999094575647851091e-01 1.223802655365780033e-05 -3.016705530935804846e-01 5.834287797578798784e-01
9.998585245561618651e-01 1.912212145921279868e-05 -3.016543032824500759e-01 5.833721796023400019e-01
9.997962702760612164e-01 2.753621564238696159e-05 -3.016344419653045894e-01 5.833029979053460101e-01
9.997226930287675950e-01 3.748042934309579830e-05 -3.016109688800983069e-01 5.832212324283700955e-01
9.996377908096644171e-01 4.895490465764936231e-05 -3.015838837172153952e-01 5.831268805249105736e-01
9.995415613049390968e-01 6.195980553601214207e-05 -3.015531861195048235e-01 5.830199391400163744e-01
9.994340018912460932e-01 7.649531777861417851e-05 -3.015188756823223848e-01 5.829004048097241597e-01
9.993151096353192209e-01 9.256164903270005823e-05 -3.014809519535817106e-01 5.827682736604193892e-01
9.991848812935437696e-01 1.101590287882047982e-04 -3.014394144338045090e-01 5.826235414081363251e-01
9.990433133114707820e-01 1.292877083731379904e-04 -3.013942625761861782e-01 5.824662033577693299e-01
9.988904018233024651e-01 1.499479609484634000e-04 -3.013454957866579798e-01 5.822962544022111109e-01
9.987261426513176499e-01 1.721400815024497970e-04 -3.012931134239604236e-01 5.821136890214130277e-01
9.985505313052551735e-01 1.958643868444807045e-04 -3.012371147997240928e-01 5.819185012813780089e-01
9.983635629816531853e-01 2.211212155982921076e-04 -3.011774991785550748e-01 5.817106848330575453e-01
9.981652325631386047e-01 2.479109281946221860e-04 -3.011142657781260001e-01 5.814902329111878432e-01
9.979555346176689490e-01 2.762339068632411001e-04 -3.010474137692752961e-01 5.812571383330447095e-01
9.977344633977266453e-01 3.060905556243395252e-04 -3.009769422761129909e-01 5.810113934971068428e-01
9.975020128394702645e-01 3.374813002792383131e-04 -3.009028503761336792e-01 5.807529903816562866e-01
9.972581765618286909e-01 3.704065884004008216e-04 -3.008251371003378138e-01 5.804819205432849571e-01
9.970029478655598743e-01 4.048668893206987165e-04 -3.007438014333579934e-01 5.801981751153282296e-01
9.967363197322420820e-01 4.408626941219105926e-04 -3.006588423135940769e-01 5.799017448062169233e-01
9.964582848232389489e-01 4.783945156224083100e-04 -3.005702586333586779e-01 5.795926198977383592e-01
