1.000000000000000000e+00 -0.000000000000000000e+00 -3.490311740683331165e-01 2.296022605237879877e-01
9.999932637436186322e-01 3.053428676276075044e-07 -3.490410358571889859e-01 2.295804701003827109e-01
9.999730547668879144e-01 1.221276118783455966e-06 -3.490706264444853879e-01 2.295150912538518884e-01
9.999393724470331257e-01 2.747513677981947840e-06 -3.491199615032499759e-01 2.294061012397654031e-01
9.998922157460485849e-01 4.883578685316624092e-06 -3.491890671914076871e-01 2.292534620990641925e-01
9.998315832106232648e-01 7.628803395405633332e-06 -3.492779802062723760e-01 2.290571205802834076e-01
9.997574729720393183e-01 1.098232903609832078e-05 -3.493867478612249777e-01 2.288170080301278053e-01
9.996698827460408499e-01 1.494310562712737967e-05 -3.495154281849415234e-01 2.285330402518631898e-01
9.995688098326713789e-01 1.950989175894621980e-05 -3.496640900436738808e-01 2.282051173308201064e-01
9.994542511160861009e-01 2.468125433204693860e-05 -3.498328132871951213e-01 2.278331234261374016e-01
9.993262030643356164e-01 3.045556825711412985e-05 -3.500216889191500869e-01 2.274169265276994867e-01
9.991846617291145760e-01 3.683101611642950059e-05 -3.502308192926795738e-01 2.269563781770291000e-01
9.990296227454905642e-01 4.380558778700729738e-05 -3.504603183323283799e-01 2.264513131507047972e-01
9.988610813315990100e-01 5.137708002600721666e-05 -3.507103117834020067e-01 2.259015491046562074e-01
9.986790322883126736e-01 5.954309601904350793e-05 -3.509809374900880741e-01 2.253068861774641107e-01
9.984834699988802686e-01 6.830104489208245130e-05 -3.512723457038395836e-01 2.246671065505461973e-01
9.982743884285438796e-01 7.764814118770420022e-05 -3.515846994237082912e-01 2.239819739628383100e-01
9.980517811241229609e-01 8.758140430658618988e-05 -3.519181747705134033e-01 2.232512331772970871e-01
9.978156412135789077e-01 9.809765791424307024e-05 -3.522729613970693729e-01 2.224746093960749127e-01
9.975659614055422120e-01 1.091935293186237997e-04 -3.526492629363294218e-01 2.216518076217406930e-01
9.973027339888146381e-01 1.208654488107130024e-04 -3.530472974911024742e-01 2.207825119593775920e-01
9.970259508318727315e-01 1.331096489783283954e-04 -3.534672981672667968e-01 2.198663848568037094e-01
9.967356033823063788e-01 1.459221639900921117e-04 -3.539095136542970144e-01 2.189030662775685865e-01
9.964316826662559246e-01 1.592988288519858980e-04 -3.543742088566441129e-01 2.178921728016877946e-01
9.961141792878169809e-01 1.732352786381590045e-04 -3.548616655800566067e-01 2.168332966483380864e-01
9.957830834284429056e-01 1.877269476978259881e-04 -3.553721832774238143e-01 2.157260046140745124e-01
9.954383848462802220e-01 2.027690688402674127e-04 -3.559060798591955899e-01 2.145698369193803079e-01
9.950800728755301305e-01 2.183566725001124089e-04 -3.564636925741244133e-01 2.133643059555178079e-01
9.947081364257609470e-01 2.344845858853117013e-04 -3.570453789666537814e-01 2.121088949226875020e-01
9.943225639811986705e-01 2.511474321104178813e-04 -3.576515179181232185e-01 2.108030563494280862e-01
9.939233436000195487e-01 2.683396293180378197e-04 -3.582825107798121023e-01 2.094462104819692083e-01
9.935104629136027876e-01 2.860553897915905095e-04 -3.589387826068187182e-01 2.080377435308420897e-01
9.930839091257643858e-01 3.042887190627937893e-04 -3.596207835029393007e-01 2.065770057604489063e-01
9.926436690119976314e-01 3.230334150176206068e-04 -3.603289900880278784e-01 2.050633094054986061e-01
9.921897289186648594e-01 3.422830670048357914e-04 -3.610639071007529233e-01 2.034959263960783027e-01
9.917220747622099708e-01 3.620310549515829064e-04 -3.618260691514880167e-01 2.018740858707525898e-01
9.912406920283166611e-01 3.822705484909584193e-04 -3.626160426419854921e-01 2.001969714542591872e-01
9.907455657710849684e-01 4.029945061069314808e-04 -3.634344278708784848e-01 1.984637182731676941e-01
9.902366806121954967e-01 4.241956743025492222e-04 -3.642818613466717870e-01 1.966734096790974107e-01
9.897140207400484391e-01 4.458665867978985238e-04 -3.651590183330785111e-01 1.948250736447234011e-01
9.891775699088994900e-01 4.679995637649541837e-04 -3.660666156552395134e-01 1.929176787926596970e-01
9.886273114380028648e-01 4.905867111071574201e-04 -3.670054147996659744e-01 1.909501300113360944e-01
9.880632282107310038e-01 5.136199197923708385e-04 -3.679762253458567778e-01 1.889212636048415994e-01
9.874853026736857275e-01 5.370908652486770102e-04 -3.689799087736064798e-01 1.868298419153837930e-01
9.868935168358891064e-01 5.609910068336907817e-04 -3.700173826971401847e-01 1.846745473470413068e-01
9.862878522678061310e-01 5.853115873886918655e-04 -3.710896255859222892e-01 1.824539757075731017e-01
9.856682901005734410e-01 6.100436328908192879e-04 -3.721976820420860865e-01 1.801666287708957870e-01
9.850348110250802813e-01 6.351779522173194329e-04 -3.733426687170248170e-01 1.778109059456463026e-01
9.843873952911437186e-01 6.607051370377517354e-04 -3.745257809645565206e-01 1.753850949146119886e-01
9.837260227066494389e-01 6.866155618519070251e-04 -3.757483003464109905e-01 1.728873610845385878e-01
9.830506726367718162e-01 7.128993841929755215e-04 -3.770116031281954827e-01 1.703157356551432133e-01
9.823613240031401350e-01 7.395465450180133560e-04 -3.783171699314257785e-01 1.676681020781951026e-01
9.816579552830598798e-01 7.665467693104356705e-04 -3.796665967415002729e-01 1.649421806308535021e-01
9.809405445087996389e-01 7.938895669220704743e-04 -3.810616075138884007e-01 1.621355107689723130e-01
9.802090692668559146e-01 8.215642336862094856e-04 -3.825040686742808838e-01 1.592454308531844887e-01
9.794635066972948723e-01 8.495598528367702277e-04 -3.839960058760475969e-01 1.562690547480982128e-01
9.787038334931592587e-01 8.778652967737140276e-04 -3.855396234644203890e-01 1.532032446775939138e-01
9.779300258998426809e-01 9.064692292201915720e-04 -3.871373272076374938e-01 1.500445795683240935e-01
9.771420597146540654e-01 9.353601078236851909e-04 -3.887917509988296216e-01 1.467893179183450136e-01
9.763399102863520307e-01 9.645261872607777945e-04 -3.905057884207981944e-01 1.434333539723623985e-01
9.755235525147972764e-01 9.939555229145739801e-04 -3.922826303147967097e-01 1.399721656478676024e-01
9.746929608507657328e-01 1.023635975204871019e-03 -3.941258098281154032e-01 1.364007522056787935e-01
9.738481092957582685e-01 1.053555214664248039e-03 -3.960392568671298186e-01 1.327135590488814076e-01
9.729889714020123481e-01 1.083700727869629961e-03 -3.980273645037191166e-01 1.289043861989347117e-01
9.721155202726583511e-01 1.114059824358653097e-03 -4.000950707481356061e-01 1.249662758362664050e-01
9.712277285620604106e-01 1.144619644685037057e-03 -4.022479603272915982e-01 1.208913726521825965e-01
9.703255684763240074e-01 1.175367169798102089e-03 -4.044923928743605068e-01 1.166707484006287987e-01
9.694090117740955526e-01 1.206289231970908990e-03 -4.068356665328922150e-01 1.122941785819594057e-01
9.684780297675829042e-01 1.237372527552380941e-03 -4.092862298810028276e-01 1.077498540146619027e-01
9.675325933240228604e-01 1.268603631885349041e-03 -4.118539610894018099e-01 1.030240021089639940e-01
9.665726728674156609e-01 1.299969016820637976e-03 -4.145505427369310936e-01 9.810038013278325753e-02
9.655982383809010861e-01 1.331455071376977080e-03 -4.173899762423960991e-01 9.295958238667234586e-02
9.646092594097548378e-01 1.363048126264080956e-03 -4.203893061872726045e-01 8.757806884822708082e-02
9.636057050649994293e-01 1.394734483221559893e-03 -4.235696713087764853e-01 8.192676243734141328e-02
9.625875440281661533e-01 1.426500450476672057e-03 -4.269578853358158010e-01 7.596895046357030057e-02
9.615547445573744412e-01 1.458332386153368080e-03 -4.305889212635095054e-01 6.965700709434667626e-02
9.605072744951816954e-01 1.490216752310915974e-03 -4.345100345455857882e-01 6.292699266556590898e-02
9.594451012788340893e-01 1.522140183713391022e-03 -4.387881039282949813e-01 5.568912074925577715e-02
9.583681919541233718e-01 1.554089578004910028e-03 -4.435239876549221250e-01 4.780931114408409899e-02
9.572765131949766415e-01 1.586052219078158080e-03 -4.488846013944843838e-01 3.906853001704903294e-02
9.561700313344764224e-01 1.618015957070198041e-03 -4.551911594277345263e-01 2.905305717974305049e-02
9.550487124060706989e-01 1.649969501432617044e-03 -4.632788622360993203e-01 1.672138270700432999e-02
9.539125222601578802e-01 1.681903041069712952e-03 -4.743376800798911885e-01 5.981157358356797328e-03
9.527614270026413257e-01 1.713811927038573924e-03 -4.638365527669319754e-01 2.386171096070576966e-02
9.515953933175459456e-01 1.745700964640752029e-03 -4.562119809571956175e-01 3.581542422258406771e-02
9.504143876324457896e-01 1.777578526164170971e-03 -4.496758857069217963e-01 4.570380117099959172e-02
9.492183758698978790e-01 1.809454494278203056e-03 -4.437971984413968118e-01 5.437538399215487844e-02
9.480073233949339873e-01 1.841339806533981091e-03 -4.383806686574215905e-01 6.220248889340453807e-02
9.467811949903298663e-01 1.873246214140407082e-03 -4.333161956842465079e-01 6.939095868000312584e-02
9.455399548367582341e-01 1.905186127748358018e-03 -4.285337257499842178e-01 7.606991118004001462e-02
9.442835664980564481e-01 1.937172509001804923e-03 -4.239850809056174841e-01 8.232716172321299930e-02
9.430119929090281516e-01 1.969218789594713841e-03 -4.196352681410115970e-01 8.822591352758067662e-02
9.417251963637038870e-01 2.001338808322086858e-03 -4.154578187056353067e-01 9.381360423868093101e-02
9.404231385048623659e-01 2.033546760627231997e-03 -4.114320735147161123e-01 9.912700959159272129e-02
9.391057803135475224e-01 2.065857157216685787e-03 -4.075414996828636838e-01 1.041953831386576018e-01
9.377730820988328109e-01 2.098284789487145970e-03 -4.037725936407015048e-01 1.090424878895166066e-01
9.364250034877807938e-01 2.130844700213423062e-03 -4.001141372887140890e-01 1.136879657546249062e-01
9.350615034152317540e-01 2.163552158388413939e-03 -3.965566766026901724e-01 1.181482923176404992e-01
9.336825401136007452e-01 2.196422637404341072e-03 -3.930921458549047065e-01 1.224374616596957954e-01
9.322880711024575939e-01 2.229471795964298175e-03 -3.897135902756240777e-01 1.265674895923953880e-01
9.308780531780586065e-01 2.262715461255030043e-03 -3.864149571256370042e-01 1.305487912586943966e-01
9.294524424025937259e-01 2.296169614014994045e-03 -3.831909354622832220e-01 1.343904696766531903e-01
9.280111940932250780e-01 2.329850375206061162e-03 -3.800368312979188756e-01 1.381005397952667912e-01
9.265542628109685319e-01 2.363773994054778164e-03 -3.769484689635598795e-01 1.416861049678647955e-01
9.250816023492370865e-01 2.397956837272197019e-03 -3.739221121969977801e-01 1.451534977254395065e-01
9.235931657222170577e-01 2.432415379294563043e-03 -3.709544002979824895e-01 1.485083933613058071e-01
9.220889051529070901e-01 2.467166193413897982e-03 -3.680422959465777799e-01 1.517559025284380969e-01
9.205687720608840552e-01 2.502225943688032080e-03 -3.651830421590359088e-01 1.549006474375896059e-01
9.190327170498053810e-01 2.537611377537008980e-03 -3.623741264813014062e-01 1.579468250982697941e-01
9.174806898946099576e-01 2.573339318946031920e-03 -3.596132509728164894e-01 1.608982602177654875e-01
9.159126395283625488e-01 2.609426662205901852e-03 -3.568983068656090829e-01 1.637584497685352081e-01
9.143285140288343049e-01 2.645890366132550194e-03 -3.542273530303253204e-01 1.665306007856129922e-01
9.127282606047333324e-01 2.682747448712742826e-03 -3.515985975664733254e-01 1.692176626193336031e-01
9.111118255815808809e-01 2.720014982131483110e-03 -3.490103819752801151e-01 1.718223546134373114e-01
9.094791543872482453e-01 2.757710088140599876e-03 -3.464611674818172116e-01 1.743471899830744132e-01
9.078301915371578268e-01 2.795849933733220941e-03 -3.439495231571159106e-01 1.767944965159783111e-01
9.061648806190777394e-01 2.834451727092692896e-03 -3.414741155565503838e-01 1.791664346020004905e-01
9.044831642776003378e-01 2.873532713787194971e-03 -3.390336996425766247e-01 1.814650130033781117e-01
9.027849841981362422e-01 2.913110173184722210e-03 -3.366271108010169266e-01 1.836921027044081112e-01
9.010702810906220384e-01 2.953201415065906908e-03 -3.342532577929547832e-01 1.858494491204019106e-01
8.993389946727278206e-01 2.993823776412524174e-03 -3.319111165108145078e-01 1.879386828985132873e-01
8.975910636526635011e-01 3.034994618353627910e-03 -3.295997244285935879e-01 1.899613295047719863e-01
8.958264257116496099e-01 3.076731323250999836e-03 -3.273181756538796061e-01 1.919188177604533863e-01
8.940450174857511589e-01 3.119051291907700123e-03 -3.250656165034426226e-01 1.938124874654321983e-01
8.922467745474634837e-01 3.161971940885052994e-03 -3.228412415361444077e-01 1.956435962252212057e-01
8.904316313866715848e-01 3.205510699913535939e-03 -3.206442899867189000e-01 1.974133255808898091e-01
8.885995213911996871e-01 3.249685009384405132e-03 -3.184740425520565243e-01 1.991227865267695130e-01
8.867503768268638620e-01 3.294512317909796886e-03 -3.163298184885118269e-01 2.007730244886576088e-01
8.848841288169764230e-01 3.340010079939479109e-03 -3.142109729844925203e-01 2.023650238251883948e-01
8.830007073213446134e-01 3.386195753422914165e-03 -3.121168947773769742e-01 2.038997119064805130e-01
8.811000411147437150e-01 3.433086797506011006e-03 -3.100470039879529849e-01 2.053779628169510874e-01
8.791820577647853074e-01 3.480700670252130039e-03 -3.080007501490203969e-01 2.068006007230968890e-01
8.772466836092732700e-01 3.529054826377460170e-03 -3.059776104077748249e-01 2.081684029417867066e-01
8.752938437329005339e-01 3.578166714990907004e-03 -3.039770878841608903e-01 2.094821027401627955e-01
8.733234619433813961e-01 3.628053777329151141e-03 -3.019987101695194021e-01 2.107423918944265895e-01
8.713354607469366853e-01 3.678733444477260989e-03 -3.000420279517900246e-01 2.119499230314708105e-01
8.693297613231326659e-01 3.730223135066032102e-03 -2.981066137551043882e-01 2.131053117744995118e-01
